state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric
assam,kamrup,781007,assam_kamrup_781007,4.0,17.0,4.0
assam,kamrup,781008,assam_kamrup_781008,0.0,15.0,5.0
assam,kamrup,781009,assam_kamrup_781009,4.0,19.0,9.0
assam,kamrup,781010,assam_kamrup_781010,1.0,0.0,1.0
assam,kamrup,781011,assam_kamrup_781011,3.0,17.0,4.0
assam,kamrup,781012,assam_kamrup_781012,1.0,7.0,6.0
assam,kamrup,781013,assam_kamrup_781013,2.0,13.0,3.0
assam,kamrup,781014,assam_kamrup_781014,6.0,37.0,19.0
assam,kamrup,781015,assam_kamrup_781015,2.0,24.0,8.0
assam,kamrup,781016,assam_kamrup_781016,4.0,4.0,3.0
assam,kamrup,781017,assam_kamrup_781017,22.0,60.0,212.0
assam,kamrup,781018,assam_kamrup_781018,22.0,193.0,351.0
assam,kamrup,781019,assam_kamrup_781019,0.0,6.0,2.0
assam,kamrup,781020,assam_kamrup_781020,3.0,11.0,2.0
assam,kamrup,781021,assam_kamrup_781021,1.0,5.0,4.0
assam,kamrup,781022,assam_kamrup_781022,8.0,25.0,6.0
assam,kamrup,781023,assam_kamrup_781023,0.0,0.0,1.0
assam,kamrup,781024,assam_kamrup_781024,2.0,6.0,0.0
assam,kamrup,781025,assam_kamrup_781025,3.0,3.0,3.0
assam,kamrup,781026,assam_kamrup_781026,0.0,5.0,2.0
assam,kamrup,781028,assam_kamrup_781028,4.0,6.0,12.0
assam,kamrup,781029,assam_kamrup_781029,3.0,15.0,5.0
assam,kamrup,781030,assam_kamrup_781030,28.0,171.0,383.0
assam,kamrup,781031,assam_kamrup_781031,52.0,168.0,366.0
assam,kamrup,781032,assam_kamrup_781032,14.0,105.0,207.0
assam,kamrup,781034,assam_kamrup_781034,1.0,15.0,5.0
assam,kamrup,781035,assam_kamrup_781035,0.0,7.0,1.0
assam,kamrup,781036,assam_kamrup_781036,2.0,6.0,1.0
assam,kamrup,781037,assam_kamrup_781037,4.0,9.0,3.0
assam,kamrup,781038,assam_kamrup_781038,3.0,13.0,2.0
assam,kamrup,781039,assam_kamrup_781039,3.0,18.0,16.0
assam,kamrup,781101,assam_kamrup_781101,251.0,703.0,697.0
assam,kamrup,781102,assam_kamrup_781102,1054.0,2056.0,3076.0
assam,kamrup,781103,assam_kamrup_781103,278.0,407.0,1041.0
assam,kamrup,781104,assam_kamrup_781104,35.0,582.0,762.0
assam,kamrup,781120,assam_kamrup_781120,91.0,181.0,112.0
assam,kamrup,781121,assam_kamrup_781121,108.0,339.0,872.0
assam,kamrup,781122,assam_kamrup_781122,173.0,617.0,575.0
assam,kamrup,781123,assam_kamrup_781123,515.0,1477.0,1279.0
assam,kamrup,781124,assam_kamrup_781124,60.0,484.0,630.0
assam,kamrup,781125,assam_kamrup_781125,173.0,350.0,468.0
assam,kamrup,781127,assam_kamrup_781127,266.0,884.0,2600.0
assam,kamrup,781128,assam_kamrup_781128,21.0,151.0,108.0
assam,kamrup,781129,assam_kamrup_781129,70.0,83.0,170.0
assam,kamrup,781131,assam_kamrup_781131,15.0,68.0,27.0
assam,kamrup,781132,assam_kamrup_781132,31.0,253.0,222.0
assam,kamrup,781134,assam_kamrup_781134,18.0,133.0,164.0
assam,kamrup,781135,assam_kamrup_781135,228.0,841.0,727.0
assam,kamrup,781136,assam_kamrup_781136,2130.0,5510.0,4655.0
assam,kamrup,781137,assam_kamrup_781137,1043.0,1903.0,2239.0
assam,kamrup,781141,assam_kamrup_781141,402.0,1022.0,1171.0
assam,kamrup,781171,assam_kamrup_781171,3.0,19.0,6.0
assam,kamrup,781350,assam_kamrup_781350,29.0,177.0,494.0
assam,kamrup,781354,assam_kamrup_781354,1214.0,1774.0,2945.0
assam,kamrup,781364,assam_kamrup_781364,59.0,925.0,772.0
assam,kamrup,781365,assam_kamrup_781365,18.0,87.0,284.0
assam,kamrup,781366,assam_kamrup_781366,289.0,1162.0,1394.0
assam,kamrup,781376,assam_kamrup_781376,30.0,157.0,677.0
assam,kamrup,781380,assam_kamrup_781380,421.0,408.0,1295.0
assam,kamrup,781381,assam_kamrup_781381,150.0,685.0,1585.0
assam,kamrup,781382,assam_kamrup_781382,34.0,216.0,286.0
assam,kamrup metro,781001,assam_kamrup metro_781001,129.0,477.0,677.0
assam,kamrup metro,781003,assam_kamrup metro_781003,27.0,390.0,448.0
assam,kamrup metro,781004,assam_kamrup metro_781004,8.0,58.0,82.0
assam,kamrup metro,781005,assam_kamrup metro_781005,265.0,455.0,617.0
assam,kamrup metro,781006,assam_kamrup metro_781006,105.0,340.0,404.0
assam,kamrup metro,781007,assam_kamrup metro_781007,84.0,508.0,457.0
assam,kamrup metro,781008,assam_kamrup metro_781008,30.0,311.0,337.0
assam,kamrup metro,781009,assam_kamrup metro_781009,106.0,384.0,507.0
assam,kamrup metro,781010,assam_kamrup metro_781010,12.0,13.0,27.0
assam,kamrup metro,781011,assam_kamrup metro_781011,115.0,755.0,733.0
assam,kamrup metro,781012,assam_kamrup metro_781012,203.0,508.0,947.0
assam,kamrup metro,781013,assam_kamrup metro_781013,5.0,12.0,2.0
assam,kamrup metro,781014,assam_kamrup metro_781014,13.0,82.0,77.0
assam,kamrup metro,781015,assam_kamrup metro_781015,32.0,116.0,254.0
assam,kamrup metro,781016,assam_kamrup metro_781016,78.0,471.0,628.0
assam,kamrup metro,781017,assam_kamrup metro_781017,98.0,177.0,422.0
assam,kamrup metro,781018,assam_kamrup metro_781018,1.0,25.0,13.0
assam,kamrup metro,781019,assam_kamrup metro_781019,113.0,340.0,440.0
assam,kamrup metro,781020,assam_kamrup metro_781020,146.0,693.0,873.0
assam,kamrup metro,781021,assam_kamrup metro_781021,53.0,268.0,658.0
assam,kamrup metro,781022,assam_kamrup metro_781022,48.0,455.0,417.0
assam,kamrup metro,781023,assam_kamrup metro_781023,13.0,108.0,292.0
assam,kamrup metro,781024,assam_kamrup metro_781024,33.0,122.0,239.0
assam,kamrup metro,781025,assam_kamrup metro_781025,203.0,579.0,1021.0
assam,kamrup metro,781026,assam_kamrup metro_781026,74.0,797.0,826.0
assam,kamrup metro,781027,assam_kamrup metro_781027,24.0,158.0,143.0
assam,kamrup metro,781028,assam_kamrup metro_781028,34.0,620.0,443.0
assam,kamrup metro,781029,assam_kamrup metro_781029,72.0,868.0,692.0
assam,kamrup metro,781033,assam_kamrup metro_781033,7.0,61.0,71.0
assam,kamrup metro,781034,assam_kamrup metro_781034,106.0,617.0,531.0
assam,kamrup metro,781035,assam_kamrup metro_781035,26.0,326.0,330.0
assam,kamrup metro,781036,assam_kamrup metro_781036,68.0,172.0,420.0
assam,kamrup metro,781037,assam_kamrup metro_781037,28.0,311.0,361.0
assam,kamrup metro,781038,assam_kamrup metro_781038,118.0,385.0,419.0
assam,kamrup metro,781040,assam_kamrup metro_781040,29.0,701.0,403.0
assam,kamrup metro,781150,assam_kamrup metro_781150,34.0,460.0,1030.0
assam,kamrup metro,781171,assam_kamrup metro_781171,52.0,181.0,336.0
assam,kamrup metro,782401,assam_kamrup metro_782401,21.0,250.0,724.0
assam,kamrup metro,782402,assam_kamrup metro_782402,394.0,709.0,2447.0
assam,kamrup metro,782403,assam_kamrup metro_782403,255.0,1506.0,1571.0
assam,kamrup metro,782411,assam_kamrup metro_782411,0.0,1.0,2.0
assam,karbi anglong,782001,assam_karbi anglong_782001,0.0,0.0,1.0
assam,karbi anglong,782002,assam_karbi anglong_782002,0.0,0.0,1.0
assam,karbi anglong,782104,assam_karbi anglong_782104,0.0,1.0,0.0
assam,karbi anglong,782121,assam_karbi anglong_782121,0.0,6.0,0.0
assam,karbi anglong,782122,assam_karbi anglong_782122,0.0,2.0,0.0
assam,karbi anglong,782124,assam_karbi anglong_782124,0.0,2.0,3.0
assam,karbi anglong,782125,assam_karbi anglong_782125,0.0,2.0,0.0
assam,karbi anglong,782127,assam_karbi anglong_782127,0.0,1.0,0.0
assam,karbi anglong,782135,assam_karbi anglong_782135,11.0,216.0,172.0
assam,karbi anglong,782136,assam_karbi anglong_782136,7.0,103.0,414.0
assam,karbi anglong,782138,assam_karbi anglong_782138,0.0,0.0,1.0
assam,karbi anglong,782139,assam_karbi anglong_782139,25.0,299.0,293.0
assam,karbi anglong,782140,assam_karbi anglong_782140,0.0,1.0,2.0
assam,karbi anglong,782410,assam_karbi anglong_782410,86.0,480.0,1550.0
assam,karbi anglong,782411,assam_karbi anglong_782411,0.0,3.0,0.0
assam,karbi anglong,782412,assam_karbi anglong_782412,1.0,0.0,0.0
assam,karbi anglong,782425,assam_karbi anglong_782425,5.0,10.0,3.0
assam,karbi anglong,782426,assam_karbi anglong_782426,0.0,0.0,1.0
assam,karbi anglong,782428,assam_karbi anglong_782428,0.0,0.0,2.0
assam,karbi anglong,782435,assam_karbi anglong_782435,5.0,54.0,105.0
assam,karbi anglong,782439,assam_karbi anglong_782439,4.0,1.0,1.0
assam,karbi anglong,782441,assam_karbi anglong_782441,974.0,2509.0,3885.0
assam,karbi anglong,782446,assam_karbi anglong_782446,39.0,294.0,939.0
assam,karbi anglong,782447,assam_karbi anglong_782447,35.0,219.0,308.0
assam,karbi anglong,782448,assam_karbi anglong_782448,328.0,1450.0,1779.0
assam,karbi anglong,782450,assam_karbi anglong_782450,207.0,704.0,1102.0
assam,karbi anglong,782460,assam_karbi anglong_782460,663.0,649.0,2089.0
assam,karbi anglong,782461,assam_karbi anglong_782461,501.0,670.0,1126.0
assam,karbi anglong,782462,assam_karbi anglong_782462,13.0,63.0,164.0
assam,karbi anglong,782470,assam_karbi anglong_782470,468.0,961.0,1475.0
assam,karbi anglong,782480,assam_karbi anglong_782480,1626.0,2750.0,5669.0
assam,karbi anglong,782481,assam_karbi anglong_782481,137.0,899.0,2193.0
assam,karbi anglong,782482,assam_karbi anglong_782482,458.0,1531.0,2531.0
assam,karbi anglong,782485,assam_karbi anglong_782485,137.0,1210.0,1583.0
assam,karbi anglong,782486,assam_karbi anglong_782486,56.0,103.0,549.0
assam,karbi anglong,782490,assam_karbi anglong_782490,10.0,46.0,31.0
assam,karimganj,788030,assam_karimganj_788030,0.0,0.0,1.0
assam,karimganj,788152,assam_karimganj_788152,83.0,278.0,197.0
assam,karimganj,788156,assam_karimganj_788156,84.0,383.0,443.0
assam,karimganj,788166,assam_karimganj_788166,76.0,979.0,512.0
assam,karimganj,788701,assam_karimganj_788701,900.0,942.0,1932.0
assam,karimganj,788709,assam_karimganj_788709,575.0,830.0,1098.0
assam,karimganj,788710,assam_karimganj_788710,216.0,220.0,428.0
assam,karimganj,788711,assam_karimganj_788711,106.0,696.0,599.0
assam,karimganj,788712,assam_karimganj_788712,816.0,890.0,1382.0
assam,karimganj,788713,assam_karimganj_788713,205.0,357.0,849.0
assam,karimganj,788719,assam_karimganj_788719,59.0,363.0,568.0
assam,karimganj,788720,assam_karimganj_788720,1089.0,1672.0,3017.0
assam,karimganj,788722,assam_karimganj_788722,508.0,944.0,1648.0
assam,karimganj,788723,assam_karimganj_788723,439.0,1270.0,1342.0
assam,karimganj,788724,assam_karimganj_788724,1484.0,2018.0,2156.0
assam,karimganj,788725,assam_karimganj_788725,283.0,1004.0,863.0
assam,karimganj,788726,assam_karimganj_788726,140.0,429.0,525.0
assam,karimganj,788727,assam_karimganj_788727,35.0,273.0,259.0
assam,karimganj,788728,assam_karimganj_788728,343.0,1096.0,762.0
assam,karimganj,788733,assam_karimganj_788733,44.0,222.0,234.0
assam,karimganj,788734,assam_karimganj_788734,155.0,1073.0,740.0
assam,karimganj,788735,assam_karimganj_788735,68.0,449.0,512.0
assam,karimganj,788736,assam_karimganj_788736,138.0,1171.0,449.0
assam,karimganj,788737,assam_karimganj_788737,347.0,1236.0,1009.0
assam,karimganj,788781,assam_karimganj_788781,78.0,189.0,367.0
assam,karimganj,788803,assam_karimganj_788803,19.0,70.0,48.0
assam,karimganj,788806,assam_karimganj_788806,475.0,1389.0,1464.0
assam,kokrajhar,783331,assam_kokrajhar_783331,0.0,5.0,0.0
assam,kokrajhar,783332,assam_kokrajhar_783332,41.0,516.0,935.0
assam,kokrajhar,783333,assam_kokrajhar_783333,34.0,322.0,941.0
assam,kokrajhar,783335,assam_kokrajhar_783335,2.0,54.0,60.0
assam,kokrajhar,783336,assam_kokrajhar_783336,37.0,994.0,1064.0
assam,kokrajhar,783337,assam_kokrajhar_783337,78.0,1290.0,3326.0
assam,kokrajhar,783339,assam_kokrajhar_783339,1.0,7.0,23.0
assam,kokrajhar,783345,assam_kokrajhar_783345,28.0,521.0,638.0
assam,kokrajhar,783346,assam_kokrajhar_783346,42.0,349.0,998.0
assam,kokrajhar,783347,assam_kokrajhar_783347,22.0,513.0,536.0
assam,kokrajhar,783350,assam_kokrajhar_783350,196.0,1002.0,1542.0
assam,kokrajhar,783354,assam_kokrajhar_783354,18.0,540.0,646.0
assam,kokrajhar,783360,assam_kokrajhar_783360,418.0,3144.0,3835.0
assam,kokrajhar,783361,assam_kokrajhar_783361,36.0,1254.0,1528.0
assam,kokrajhar,783369,assam_kokrajhar_783369,96.0,550.0,841.0
assam,kokrajhar,783370,assam_kokrajhar_783370,1634.0,1608.0,4306.0
assam,kokrajhar,783372,assam_kokrajhar_783372,17.0,145.0,397.0
assam,kokrajhar,783373,assam_kokrajhar_783373,1.0,2.0,0.0
assam,kokrajhar,783376,assam_kokrajhar_783376,34.0,390.0,501.0
assam,kokrajhar,783394,assam_kokrajhar_783394,0.0,2.0,0.0
assam,lakhimpur,784160,assam_lakhimpur_784160,1081.0,2361.0,2389.0
assam,lakhimpur,784161,assam_lakhimpur_784161,198.0,948.0,876.0
assam,lakhimpur,784162,assam_lakhimpur_784162,15.0,63.0,104.0
assam,lakhimpur,784163,assam_lakhimpur_784163,15.0,150.0,144.0
assam,lakhimpur,784164,assam_lakhimpur_784164,42.0,1204.0,643.0
assam,lakhimpur,784165,assam_lakhimpur_784165,52.0,854.0,481.0
assam,lakhimpur,787001,assam_lakhimpur_787001,121.0,1529.0,1120.0
assam,lakhimpur,787031,assam_lakhimpur_787031,663.0,4636.0,3557.0
assam,lakhimpur,787032,assam_lakhimpur_787032,677.0,1886.0,2257.0
assam,lakhimpur,787033,assam_lakhimpur_787033,25.0,182.0,250.0
assam,lakhimpur,787034,assam_lakhimpur_787034,0.0,7.0,1.0
assam,lakhimpur,787051,assam_lakhimpur_787051,53.0,949.0,901.0
assam,lakhimpur,787052,assam_lakhimpur_787052,192.0,1968.0,2136.0
assam,lakhimpur,787053,assam_lakhimpur_787053,48.0,943.0,1008.0
assam,lakhimpur,787054,assam_lakhimpur_787054,205.0,1705.0,1882.0
assam,lakhimpur,787055,assam_lakhimpur_787055,693.0,1104.0,2619.0
assam,lakhimpur,787056,assam_lakhimpur_787056,293.0,373.0,380.0
assam,lakhimpur,787058,assam_lakhimpur_787058,9.0,85.0,384.0
assam,majuli,785102,assam_majuli_785102,4.0,17.0,10.0
assam,majuli,785104,assam_majuli_785104,271.0,850.0,1269.0
assam,majuli,785105,assam_majuli_785105,28.0,428.0,494.0
assam,majuli,785106,assam_majuli_785106,29.0,186.0,540.0
assam,majuli,785110,assam_majuli_785110,21.0,179.0,381.0
assam,majuli,785614,assam_majuli_785614,3.0,11.0,10.0
assam,marigaon,782001,assam_marigaon_782001,1.0,19.0,2.0
assam,marigaon,782103,assam_marigaon_782103,66.0,1465.0,1193.0
assam,marigaon,782104,assam_marigaon_782104,230.0,1844.0,2220.0
assam,marigaon,782105,assam_marigaon_782105,1052.0,2277.0,2372.0
assam,marigaon,782106,assam_marigaon_782106,80.0,1411.0,1239.0
assam,marigaon,782121,assam_marigaon_782121,463.0,3511.0,3122.0
assam,marigaon,782123,assam_marigaon_782123,55.0,668.0,662.0
assam,marigaon,782125,assam_marigaon_782125,0.0,5.0,2.0
assam,marigaon,782126,assam_marigaon_782126,819.0,2848.0,3647.0
assam,marigaon,782127,assam_marigaon_782127,1578.0,3259.0,4525.0
assam,marigaon,782142,assam_marigaon_782142,12.0,194.0,388.0
assam,marigaon,782410,assam_marigaon_782410,1359.0,1300.0,1432.0
assam,marigaon,782411,assam_marigaon_782411,835.0,4872.0,2834.0
assam,marigaon,782412,assam_marigaon_782412,100.0,1444.0,640.0
assam,marigaon,782413,assam_marigaon_782413,14.0,251.0,274.0
assam,marigaon,782425,assam_marigaon_782425,8.0,81.0,47.0
assam,nagaon,782001,assam_nagaon_782001,19.0,132.0,280.0
assam,nagaon,782002,assam_nagaon_782002,162.0,3428.0,4863.0
assam,nagaon,782003,assam_nagaon_782003,225.0,2749.0,3447.0
assam,nagaon,782101,assam_nagaon_782101,22.0,258.0,427.0
assam,nagaon,782102,assam_nagaon_782102,40.0,273.0,453.0
assam,nagaon,782103,assam_nagaon_782103,41.0,1495.0,1885.0
assam,nagaon,782104,assam_nagaon_782104,0.0,4.0,0.0
assam,nagaon,782120,assam_nagaon_782120,352.0,4257.0,3196.0
assam,nagaon,782122,assam_nagaon_782122,858.0,3279.0,4729.0
assam,nagaon,782123,assam_nagaon_782123,246.0,3795.0,4485.0
assam,nagaon,782124,assam_nagaon_782124,2150.0,9641.0,12149.0
assam,nagaon,782125,assam_nagaon_782125,853.0,4121.0,6894.0
assam,nagaon,782126,assam_nagaon_782126,15.0,182.0,302.0
assam,nagaon,782135,assam_nagaon_782135,83.0,171.0,460.0
assam,nagaon,782136,assam_nagaon_782136,164.0,638.0,2673.0
assam,nagaon,782137,assam_nagaon_782137,8.0,213.0,1323.0
assam,nagaon,782138,assam_nagaon_782138,41.0,673.0,1534.0
assam,nagaon,782139,assam_nagaon_782139,44.0,1017.0,1295.0
assam,nagaon,782140,assam_nagaon_782140,228.0,4013.0,5694.0
assam,nagaon,782141,assam_nagaon_782141,25.0,258.0,676.0
assam,nagaon,782142,assam_nagaon_782142,34.0,976.0,645.0
assam,nagaon,782143,assam_nagaon_782143,43.0,739.0,2452.0
assam,nagaon,782144,assam_nagaon_782144,18.0,667.0,330.0
assam,nagaon,782425,assam_nagaon_782425,67.0,1680.0,2758.0
assam,nagaon,782426,assam_nagaon_782426,202.0,2823.0,5463.0
assam,nagaon,782427,assam_nagaon_782427,178.0,1638.0,1455.0
assam,nagaon,782428,assam_nagaon_782428,88.0,1270.0,2829.0
assam,nagaon,782429,assam_nagaon_782429,6.0,46.0,11.0
assam,nagaon,782435,assam_nagaon_782435,16.0,104.0,149.0
assam,nagaon,782439,assam_nagaon_782439,45.0,253.0,565.0
assam,nagaon,782440,assam_nagaon_782440,154.0,1091.0,1653.0
assam,nagaon,782441,assam_nagaon_782441,0.0,5.0,4.0
assam,nagaon,782442,assam_nagaon_782442,24.0,158.0,219.0
assam,nagaon,782445,assam_nagaon_782445,87.0,410.0,862.0
assam,nagaon,782446,assam_nagaon_782446,83.0,617.0,1284.0
assam,nagaon,782447,assam_nagaon_782447,4.0,12.0,24.0
assam,nagaon,782450,assam_nagaon_782450,442.0,797.0,932.0
assam,nagaon,782481,assam_nagaon_782481,15.0,73.0,181.0
assam,nalbari,781126,assam_nalbari_781126,497.0,3374.0,3589.0
assam,nalbari,781138,assam_nalbari_781138,123.0,924.0,785.0
assam,nalbari,781303,assam_nalbari_781303,36.0,205.0,528.0
assam,nalbari,781304,assam_nalbari_781304,97.0,237.0,443.0
assam,nalbari,781306,assam_nalbari_781306,28.0,216.0,260.0
assam,nalbari,781309,assam_nalbari_781309,1.0,4.0,0.0
assam,nalbari,781310,assam_nalbari_781310,57.0,161.0,474.0
assam,nalbari,781312,assam_nalbari_781312,133.0,1176.0,936.0
assam,nalbari,781316,assam_nalbari_781316,0.0,1.0,0.0
assam,nalbari,781329,assam_nalbari_781329,0.0,1.0,0.0
assam,nalbari,781334,assam_nalbari_781334,132.0,339.0,761.0
assam,nalbari,781335,assam_nalbari_781335,73.0,213.0,324.0
assam,nalbari,781337,assam_nalbari_781337,83.0,429.0,618.0
assam,nalbari,781338,assam_nalbari_781338,56.0,291.0,326.0
assam,nalbari,781339,assam_nalbari_781339,28.0,148.0,228.0
assam,nalbari,781340,assam_nalbari_781340,46.0,281.0,448.0
assam,nalbari,781341,assam_nalbari_781341,29.0,144.0,497.0
assam,nalbari,781346,assam_nalbari_781346,1.0,55.0,26.0
assam,nalbari,781347,assam_nalbari_781347,23.0,145.0,347.0
assam,nalbari,781348,assam_nalbari_781348,30.0,160.0,366.0
assam,nalbari,781349,assam_nalbari_781349,39.0,399.0,718.0
assam,nalbari,781350,assam_nalbari_781350,20.0,429.0,330.0
assam,nalbari,781351,assam_nalbari_781351,20.0,65.0,395.0
assam,nalbari,781353,assam_nalbari_781353,11.0,42.0,23.0
assam,nalbari,781355,assam_nalbari_781355,14.0,74.0,80.0
assam,nalbari,781367,assam_nalbari_781367,15.0,77.0,99.0
assam,nalbari,781369,assam_nalbari_781369,195.0,2217.0,1396.0
assam,nalbari,781370,assam_nalbari_781370,25.0,169.0,193.0
assam,nalbari,781371,assam_nalbari_781371,26.0,323.0,281.0
assam,nalbari,781372,assam_nalbari_781372,0.0,3.0,0.0
assam,nalbari,781374,assam_nalbari_781374,8.0,61.0,46.0
assam,nalbari,781375,assam_nalbari_781375,1.0,2.0,3.0
assam,nalbari,781378,assam_nalbari_781378,10.0,62.0,148.0
assam,north cachar hills,788107,assam_north cachar hills_788107,0.0,1.0,1.0
assam,north cachar hills,788818,assam_north cachar hills_788818,8.0,85.0,116.0
assam,north cachar hills,788819,assam_north cachar hills_788819,261.0,610.0,1035.0
assam,north cachar hills,788820,assam_north cachar hills_788820,0.0,12.0,4.0
assam,north cachar hills,788830,assam_north cachar hills_788830,144.0,179.0,464.0
assam,north cachar hills,788831,assam_north cachar hills_788831,108.0,106.0,380.0
assam,north cachar hills,788832,assam_north cachar hills_788832,4.0,274.0,142.0
assam,north cachar hills,788931,assam_north cachar hills_788931,148.0,546.0,573.0
assam,sibsagar,785640,assam_sibsagar_785640,356.0,1005.0,955.0
assam,sibsagar,785661,assam_sibsagar_785661,3.0,53.0,31.0
assam,sibsagar,785662,assam_sibsagar_785662,39.0,463.0,786.0
assam,sibsagar,785663,assam_sibsagar_785663,25.0,134.0,350.0
assam,sibsagar,785664,assam_sibsagar_785664,44.0,157.0,126.0
assam,sibsagar,785665,assam_sibsagar_785665,14.0,51.0,24.0
assam,sibsagar,785666,assam_sibsagar_785666,14.0,127.0,83.0
assam,sibsagar,785667,assam_sibsagar_785667,31.0,123.0,177.0
assam,sibsagar,785669,assam_sibsagar_785669,1.0,17.0,14.0
assam,sibsagar,785670,assam_sibsagar_785670,2.0,37.0,25.0
assam,sibsagar,785671,assam_sibsagar_785671,26.0,167.0,559.0
assam,sibsagar,785672,assam_sibsagar_785672,28.0,162.0,530.0
assam,sibsagar,785673,assam_sibsagar_785673,9.0,88.0,46.0
assam,sibsagar,785674,assam_sibsagar_785674,15.0,216.0,185.0
assam,sibsagar,785680,assam_sibsagar_785680,31.0,271.0,454.0
assam,sibsagar,785681,assam_sibsagar_785681,9.0,110.0,250.0
assam,sibsagar,785682,assam_sibsagar_785682,8.0,50.0,121.0
assam,sibsagar,785683,assam_sibsagar_785683,10.0,71.0,61.0
assam,sibsagar,785684,assam_sibsagar_785684,84.0,301.0,777.0
assam,sibsagar,785685,assam_sibsagar_785685,414.0,1269.0,1374.0
assam,sibsagar,785686,assam_sibsagar_785686,141.0,427.0,490.0
assam,sibsagar,785687,assam_sibsagar_785687,14.0,152.0,239.0
assam,sibsagar,785688,assam_sibsagar_785688,1.0,32.0,4.0
assam,sibsagar,785689,assam_sibsagar_785689,1.0,67.0,30.0
assam,sibsagar,785690,assam_sibsagar_785690,4.0,62.0,26.0
assam,sibsagar,785691,assam_sibsagar_785691,3.0,28.0,14.0
assam,sibsagar,785692,assam_sibsagar_785692,6.0,72.0,25.0
assam,sibsagar,785693,assam_sibsagar_785693,3.0,45.0,9.0
assam,sibsagar,785696,assam_sibsagar_785696,39.0,229.0,260.0
assam,sibsagar,785697,assam_sibsagar_785697,144.0,316.0,408.0
assam,sibsagar,785698,assam_sibsagar_785698,7.0,51.0,19.0
assam,sibsagar,785701,assam_sibsagar_785701,9.0,114.0,112.0
assam,sibsagar,785705,assam_sibsagar_785705,0.0,3.0,0.0
assam,sivasagar,785640,assam_sivasagar_785640,274.0,0.0,0.0
assam,sivasagar,785684,assam_sivasagar_785684,91.0,0.0,0.0
assam,sivasagar,785697,assam_sivasagar_785697,57.0,0.0,0.0
assam,sonitpur,784001,assam_sonitpur_784001,114.0,2398.0,1893.0
assam,sonitpur,784025,assam_sonitpur_784025,64.0,610.0,422.0
