state,district,pincode,region_key,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolment,total_demographic,total_biometric,demo_to_enrol_ratio,bio_to_enrol_ratio
assam,baksa,781355,assam_baksa_781355,2025-07,0,0,0,0,2,1,4,0,2,5,0.2,0.5
assam,baksa,781355,assam_baksa_781355,2025-08,1,0,0,3,6,2,1,1,9,3,0.9,0.3
assam,baksa,781355,assam_baksa_781355,2025-09,0,0,0,2,13,6,4,0,15,10,1.5,1
assam,baksa,781355,assam_baksa_781355,2025-10,0,0,0,0,4,2,3,0,4,5,0.4,0.5
assam,baksa,781355,assam_baksa_781355,2025-11,0,0,0,1,2,3,1,0,3,4,0.3,0.4
assam,baksa,781355,assam_baksa_781355,2025-12,1,0,0,0,8,2,1,1,8,3,0.8,0.3
assam,baksa,781360,assam_baksa_781360,2025-01,89,193,73,71,1053,679,422,355,1124,1101,3.166197183,3.101408451
assam,baksa,781360,assam_baksa_781360,2025-02,19,6,0,24,140,29,18,25,164,47,6.56,1.88
assam,baksa,781360,assam_baksa_781360,2025-03,4,6,0,13,64,14,10,10,77,24,7.7,2.4
assam,baksa,781360,assam_baksa_781360,2025-04,3,3,0,8,62,25,24,6,70,49,7,4.9
assam,baksa,781360,assam_baksa_781360,2025-05,17,0,0,3,43,17,21,17,46,38,2.705882353,2.235294118
assam,baksa,781360,assam_baksa_781360,2025-06,3,0,0,6,29,19,14,3,35,33,3.5,3.3
assam,baksa,781360,assam_baksa_781360,2025-07,5,3,0,6,35,12,19,8,41,31,4.1,3.1
assam,baksa,781360,assam_baksa_781360,2025-08,1,2,0,6,51,15,9,3,57,24,5.7,2.4
assam,baksa,781360,assam_baksa_781360,2025-09,7,2,0,0,52,20,27,9,52,47,5.2,4.7
assam,baksa,781360,assam_baksa_781360,2025-10,4,2,0,1,35,17,10,6,36,27,3.6,2.7
assam,baksa,781360,assam_baksa_781360,2025-11,6,4,0,3,19,20,18,10,22,38,2.2,3.8
assam,baksa,781360,assam_baksa_781360,2025-12,2,2,0,0,37,14,20,4,37,34,3.7,3.4
assam,baksa,781366,assam_baksa_781366,2025-01,0,0,0,0,2,0,0,0,2,0,0.2,0
assam,baksa,781366,assam_baksa_781366,2025-05,0,0,0,0,0,1,0,0,0,1,0,0.1
assam,baksa,781366,assam_baksa_781366,2025-09,0,0,0,0,0,1,0,0,0,1,0,0.1
assam,baksa,781367,assam_baksa_781367,2025-01,101,124,31,43,619,389,328,256,662,717,2.5859375,2.80078125
assam,baksa,781367,assam_baksa_781367,2025-02,9,0,0,6,41,6,9,9,47,15,4.7,1.5
assam,baksa,781367,assam_baksa_781367,2025-03,5,5,0,4,45,15,11,10,49,26,4.9,2.6
assam,baksa,781367,assam_baksa_781367,2025-04,9,2,0,2,45,28,7,11,47,35,4.272727273,3.181818182
assam,baksa,781367,assam_baksa_781367,2025-05,13,5,0,5,59,25,9,18,64,34,3.555555556,1.888888889
assam,baksa,781367,assam_baksa_781367,2025-06,6,1,0,5,42,24,12,7,47,36,4.7,3.6
assam,baksa,781367,assam_baksa_781367,2025-07,6,1,0,8,11,23,12,7,19,35,1.9,3.5
assam,baksa,781367,assam_baksa_781367,2025-08,13,4,0,5,51,23,7,17,56,30,3.294117647,1.764705882
assam,baksa,781367,assam_baksa_781367,2025-09,10,2,0,2,33,22,7,12,35,29,2.916666667,2.416666667
assam,baksa,781367,assam_baksa_781367,2025-10,8,3,0,10,58,40,12,11,68,52,6.181818182,4.727272727
assam,baksa,781367,assam_baksa_781367,2025-11,5,1,0,6,61,28,13,6,67,41,6.7,4.1
assam,baksa,781367,assam_baksa_781367,2025-12,3,4,0,1,54,33,24,7,55,57,5.5,5.7
assam,baksa,781368,assam_baksa_781368,2025-01,49,73,30,28,385,360,246,152,413,606,2.717105263,3.986842105
assam,baksa,781368,assam_baksa_781368,2025-02,7,3,0,11,41,21,8,10,52,29,5.2,2.9
assam,baksa,781368,assam_baksa_781368,2025-03,3,0,0,2,27,12,14,3,29,26,2.9,2.6
assam,baksa,781368,assam_baksa_781368,2025-04,4,1,0,5,67,10,6,5,72,16,7.2,1.6
assam,baksa,781368,assam_baksa_781368,2025-05,4,3,0,1,36,6,6,7,37,12,3.7,1.2
assam,baksa,781368,assam_baksa_781368,2025-06,5,3,0,1,13,16,5,8,14,21,1.4,2.1
assam,baksa,781368,assam_baksa_781368,2025-07,2,2,0,0,18,11,5,4,18,16,1.8,1.6
assam,baksa,781368,assam_baksa_781368,2025-08,7,2,0,3,55,7,8,9,58,15,5.8,1.5
assam,baksa,781368,assam_baksa_781368,2025-09,13,4,0,8,36,19,8,17,44,27,2.588235294,1.588235294
assam,baksa,781368,assam_baksa_781368,2025-10,6,1,1,3,23,9,4,8,26,13,2.6,1.3
assam,baksa,781368,assam_baksa_781368,2025-11,2,0,0,1,45,12,5,2,46,17,4.6,1.7
assam,baksa,781368,assam_baksa_781368,2025-12,1,2,0,0,42,11,8,3,42,19,4.2,1.9
assam,baksa,781371,assam_baksa_781371,2025-04,1,0,0,0,3,3,0,1,3,3,0.3,0.3
assam,baksa,781371,assam_baksa_781371,2025-05,0,0,0,0,0,1,0,0,0,1,0,0.1
assam,baksa,781371,assam_baksa_781371,2025-07,0,0,0,0,0,0,2,0,0,2,0,0.2
assam,baksa,781371,assam_baksa_781371,2025-08,0,0,0,0,1,0,0,0,1,0,0.1,0
assam,baksa,781371,assam_baksa_781371,2025-10,0,0,0,0,2,1,0,0,2,1,0.2,0.1
assam,baksa,781371,assam_baksa_781371,2025-11,0,0,0,0,2,0,0,0,2,0,0.2,0
assam,baksa,781372,assam_baksa_781372,2025-01,146,114,67,104,823,716,234,327,927,950,2.834862385,2.905198777
assam,baksa,781372,assam_baksa_781372,2025-02,1,1,0,4,51,9,7,2,55,16,5.5,1.6
assam,baksa,781372,assam_baksa_781372,2025-03,2,3,1,5,76,20,6,6,81,26,8.1,2.6
assam,baksa,781372,assam_baksa_781372,2025-04,4,0,0,3,48,10,11,4,51,21,5.1,2.1
assam,baksa,781372,assam_baksa_781372,2025-05,1,1,0,0,82,10,8,2,82,18,8.2,1.8
assam,baksa,781372,assam_baksa_781372,2025-06,0,1,0,5,27,5,3,1,32,8,3.2,0.8
assam,baksa,781372,assam_baksa_781372,2025-07,0,0,0,0,19,5,8,0,19,13,1.9,1.3
assam,baksa,781372,assam_baksa_781372,2025-08,2,1,0,7,39,13,10,3,46,23,4.6,2.3
assam,baksa,781372,assam_baksa_781372,2025-09,4,0,0,0,21,9,7,4,21,16,2.1,1.6
assam,baksa,781372,assam_baksa_781372,2025-10,7,1,0,3,27,7,6,8,30,13,3,1.3
assam,baksa,781372,assam_baksa_781372,2025-11,2,1,1,0,19,9,4,4,19,13,1.9,1.3
assam,baksa,781372,assam_baksa_781372,2025-12,2,1,0,5,41,9,11,3,46,20,4.6,2
assam,baksa,781373,assam_baksa_781373,2025-01,0,1,0,0,8,191,103,1,8,294,0.8,29.4
assam,baksa,781373,assam_baksa_781373,2025-02,3,0,0,0,13,1,2,3,13,3,1.3,0.3
assam,baksa,781373,assam_baksa_781373,2025-03,1,1,0,0,3,1,0,2,3,1,0.3,0.1
assam,baksa,781373,assam_baksa_781373,2025-04,1,0,0,2,16,4,2,1,18,6,1.8,0.6
assam,baksa,781373,assam_baksa_781373,2025-05,1,0,0,1,16,4,1,1,17,5,1.7,0.5
assam,baksa,781373,assam_baksa_781373,2025-06,0,0,0,1,9,2,1,0,10,3,1,0.3
assam,baksa,781373,assam_baksa_781373,2025-07,1,0,0,0,10,0,4,1,10,4,1,0.4
assam,baksa,781373,assam_baksa_781373,2025-08,2,0,0,0,10,7,0,2,10,7,1,0.7
assam,baksa,781373,assam_baksa_781373,2025-09,0,1,0,0,9,2,2,1,9,4,0.9,0.4
assam,baksa,781373,assam_baksa_781373,2025-10,0,0,0,0,15,5,0,0,15,5,1.5,0.5
assam,baksa,781373,assam_baksa_781373,2025-11,1,0,0,0,7,1,2,1,7,3,0.7,0.3
assam,baksa,781373,assam_baksa_781373,2025-12,0,0,0,0,3,1,0,0,3,1,0.3,0.1
assam,baksa,781377,assam_baksa_781377,2025-01,1,0,0,19,209,494,96,1,228,590,22.8,59
assam,baksa,781377,assam_baksa_781377,2025-02,4,3,0,0,12,4,1,7,12,5,1.2,0.5
assam,baksa,781377,assam_baksa_781377,2025-03,0,1,1,6,26,12,5,2,32,17,3.2,1.7
assam,baksa,781377,assam_baksa_781377,2025-04,1,0,0,2,27,7,3,1,29,10,2.9,1
assam,baksa,781377,assam_baksa_781377,2025-05,2,0,0,0,24,3,1,2,24,4,2.4,0.4
assam,baksa,781377,assam_baksa_781377,2025-06,2,1,0,4,15,5,2,3,19,7,1.9,0.7
assam,baksa,781377,assam_baksa_781377,2025-07,2,0,0,0,2,2,0,2,2,2,0.2,0.2
assam,baksa,781377,assam_baksa_781377,2025-08,0,0,0,3,16,8,6,0,19,14,1.9,1.4
assam,baksa,781377,assam_baksa_781377,2025-09,2,0,0,0,9,5,2,2,9,7,0.9,0.7
assam,baksa,781377,assam_baksa_781377,2025-10,0,0,0,1,12,2,6,0,13,8,1.3,0.8
assam,baksa,781377,assam_baksa_781377,2025-11,0,0,0,3,6,8,6,0,9,14,0.9,1.4
assam,baksa,781377,assam_baksa_781377,2025-12,1,0,0,2,12,2,0,1,14,2,1.4,0.2
assam,barpeta,781301,assam_barpeta_781301,2025-01,4,4,0,1,43,412,149,8,44,561,4.4,56.1
assam,barpeta,781301,assam_barpeta_781301,2025-02,4,2,0,6,33,18,3,6,39,21,3.9,2.1
assam,barpeta,781301,assam_barpeta_781301,2025-03,2,1,0,1,15,9,3,3,16,12,1.6,1.2
assam,barpeta,781301,assam_barpeta_781301,2025-04,1,3,0,3,24,11,6,4,27,17,2.7,1.7
assam,barpeta,781301,assam_barpeta_781301,2025-05,3,4,0,0,18,12,4,7,18,16,1.8,1.6
assam,barpeta,781301,assam_barpeta_781301,2025-06,1,2,0,1,17,9,6,3,18,15,1.8,1.5
assam,barpeta,781301,assam_barpeta_781301,2025-07,2,0,0,0,5,3,7,2,5,10,0.5,1
assam,barpeta,781301,assam_barpeta_781301,2025-08,2,1,0,3,39,11,5,3,42,16,4.2,1.6
assam,barpeta,781301,assam_barpeta_781301,2025-09,1,3,0,2,7,30,2,4,9,32,0.9,3.2
assam,barpeta,781301,assam_barpeta_781301,2025-10,5,1,0,2,56,22,12,6,58,34,5.8,3.4
assam,barpeta,781301,assam_barpeta_781301,2025-11,2,2,3,2,16,24,6,7,18,30,1.8,3
assam,barpeta,781301,assam_barpeta_781301,2025-12,11,5,1,3,8,28,5,17,11,33,0.647058824,1.941176471
assam,barpeta,781302,assam_barpeta_781302,2025-01,169,45,33,34,443,1159,395,247,477,1554,1.931174089,6.291497976
assam,barpeta,781302,assam_barpeta_781302,2025-02,11,2,0,7,51,27,10,13,58,37,4.461538462,2.846153846
assam,barpeta,781302,assam_barpeta_781302,2025-03,4,3,0,3,36,22,15,7,39,37,3.9,3.7
assam,barpeta,781302,assam_barpeta_781302,2025-04,4,4,0,0,82,35,24,8,82,59,8.2,5.9
assam,barpeta,781302,assam_barpeta_781302,2025-05,24,4,0,16,75,26,16,28,91,42,3.25,1.5
assam,barpeta,781302,assam_barpeta_781302,2025-06,14,7,0,6,42,39,36,21,48,75,2.285714286,3.571428571
assam,barpeta,781302,assam_barpeta_781302,2025-07,2,1,0,6,47,4,5,3,53,9,5.3,0.9
assam,barpeta,781302,assam_barpeta_781302,2025-08,19,4,0,11,86,60,32,23,97,92,4.217391304,4
assam,barpeta,781302,assam_barpeta_781302,2025-09,10,0,0,5,56,36,15,10,61,51,6.1,5.1
assam,barpeta,781302,assam_barpeta_781302,2025-10,9,2,0,9,78,43,17,11,87,60,7.909090909,5.454545455
assam,barpeta,781302,assam_barpeta_781302,2025-11,1,3,0,0,11,23,9,4,11,32,1.1,3.2
assam,barpeta,781302,assam_barpeta_781302,2025-12,3,4,0,4,39,17,8,7,43,25,4.3,2.5
assam,barpeta,781305,assam_barpeta_781305,2025-01,239,67,21,42,456,1349,427,327,498,1776,1.52293578,5.431192661
assam,barpeta,781305,assam_barpeta_781305,2025-02,10,4,0,2,58,9,9,14,60,18,4.285714286,1.285714286
assam,barpeta,781305,assam_barpeta_781305,2025-03,3,0,0,8,45,27,34,3,53,61,5.3,6.1
assam,barpeta,781305,assam_barpeta_781305,2025-04,3,1,0,30,118,39,23,4,148,62,14.8,6.2
assam,barpeta,781305,assam_barpeta_781305,2025-05,9,3,0,10,53,18,18,12,63,36,5.25,3
assam,barpeta,781305,assam_barpeta_781305,2025-06,11,1,0,5,49,25,12,12,54,37,4.5,3.083333333
assam,barpeta,781305,assam_barpeta_781305,2025-07,2,1,0,1,26,8,17,3,27,25,2.7,2.5
assam,barpeta,781305,assam_barpeta_781305,2025-08,8,3,0,14,102,17,16,11,116,33,10.54545455,3
assam,barpeta,781305,assam_barpeta_781305,2025-09,11,1,0,1,42,24,28,12,43,52,3.583333333,4.333333333
assam,barpeta,781305,assam_barpeta_781305,2025-10,10,0,1,12,44,22,16,11,56,38,5.090909091,3.454545455
assam,barpeta,781305,assam_barpeta_781305,2025-11,8,4,5,7,41,29,18,17,48,47,2.823529412,2.764705882
assam,barpeta,781305,assam_barpeta_781305,2025-12,6,5,0,3,17,31,15,11,20,46,1.818181818,4.181818182
assam,barpeta,781307,assam_barpeta_781307,2025-01,12,0,0,29,402,1109,233,12,431,1342,35.91666667,111.8333333
assam,barpeta,781307,assam_barpeta_781307,2025-02,9,1,0,2,43,25,1,10,45,26,4.5,2.6
assam,barpeta,781307,assam_barpeta_781307,2025-03,8,0,0,3,42,12,10,8,45,22,4.5,2.2
assam,barpeta,781307,assam_barpeta_781307,2025-04,2,1,0,4,82,9,28,3,86,37,8.6,3.7
assam,barpeta,781307,assam_barpeta_781307,2025-05,5,2,0,2,32,10,10,7,34,20,3.4,2
assam,barpeta,781307,assam_barpeta_781307,2025-06,1,0,2,1,32,9,12,3,33,21,3.3,2.1
assam,barpeta,781307,assam_barpeta_781307,2025-07,0,0,0,0,26,26,16,0,26,42,2.6,4.2
assam,barpeta,781307,assam_barpeta_781307,2025-08,2,3,0,8,38,41,5,5,46,46,4.6,4.6
assam,barpeta,781307,assam_barpeta_781307,2025-09,3,2,0,4,23,17,5,5,27,22,2.7,2.2
assam,barpeta,781307,assam_barpeta_781307,2025-10,7,1,0,0,23,62,6,8,23,68,2.3,6.8
assam,barpeta,781307,assam_barpeta_781307,2025-11,4,2,6,5,44,22,6,12,49,28,4.083333333,2.333333333
assam,barpeta,781307,assam_barpeta_781307,2025-12,0,2,0,2,34,11,8,2,36,19,3.6,1.9
assam,barpeta,781308,assam_barpeta_781308,2025-01,868,336,67,475,3300,3175,1210,1271,3775,4385,2.970102282,3.450039339
assam,barpeta,781308,assam_barpeta_781308,2025-02,85,17,0,38,244,102,54,102,282,156,2.764705882,1.529411765
assam,barpeta,781308,assam_barpeta_781308,2025-03,15,6,0,12,123,87,80,21,135,167,6.428571429,7.952380952
assam,barpeta,781308,assam_barpeta_781308,2025-04,33,9,0,39,301,124,104,42,340,228,8.095238095,5.428571429
assam,barpeta,781308,assam_barpeta_781308,2025-05,42,13,0,22,260,130,82,55,282,212,5.127272727,3.854545455
assam,barpeta,781308,assam_barpeta_781308,2025-06,38,15,14,18,134,127,68,67,152,195,2.268656716,2.910447761
assam,barpeta,781308,assam_barpeta_781308,2025-07,7,4,61,6,69,92,47,72,75,139,1.041666667,1.930555556
assam,barpeta,781308,assam_barpeta_781308,2025-08,35,15,0,34,256,138,53,50,290,191,5.8,3.82
assam,barpeta,781308,assam_barpeta_781308,2025-09,38,13,0,47,257,104,57,51,304,161,5.960784314,3.156862745
assam,barpeta,781308,assam_barpeta_781308,2025-10,18,6,0,13,165,160,53,24,178,213,7.416666667,8.875
assam,barpeta,781308,assam_barpeta_781308,2025-11,22,11,0,21,210,232,82,33,231,314,7,9.515151515
assam,barpeta,781308,assam_barpeta_781308,2025-12,21,10,1,23,173,108,27,32,196,135,6.125,4.21875
assam,barpeta,781309,assam_barpeta_781309,2025-01,511,191,25,131,1138,2865,820,727,1269,3685,1.745529574,5.068775791
assam,barpeta,781309,assam_barpeta_781309,2025-02,18,4,0,14,133,116,98,22,147,214,6.681818182,9.727272727
assam,barpeta,781309,assam_barpeta_781309,2025-03,16,6,1,32,192,54,71,23,224,125,9.739130435,5.434782609
assam,barpeta,781309,assam_barpeta_781309,2025-04,7,4,0,24,160,144,87,11,184,231,16.72727273,21
assam,barpeta,781309,assam_barpeta_781309,2025-05,51,13,0,26,200,110,72,64,226,182,3.53125,2.84375
assam,barpeta,781309,assam_barpeta_781309,2025-06,21,4,0,9,102,91,83,25,111,174,4.44,6.96
assam,barpeta,781309,assam_barpeta_781309,2025-07,5,1,0,4,64,149,79,6,68,228,6.8,22.8
assam,barpeta,781309,assam_barpeta_781309,2025-08,24,2,0,12,150,180,95,26,162,275,6.230769231,10.57692308
assam,barpeta,781309,assam_barpeta_781309,2025-09,15,3,0,39,228,87,95,18,267,182,14.83333333,10.11111111
assam,barpeta,781309,assam_barpeta_781309,2025-10,7,5,0,14,121,126,57,12,135,183,11.25,15.25
assam,barpeta,781309,assam_barpeta_781309,2025-11,13,1,6,12,123,136,113,20,135,249,6.75,12.45
assam,barpeta,781309,assam_barpeta_781309,2025-12,5,5,0,9,49,86,57,10,58,143,5.8,14.3
assam,barpeta,781312,assam_barpeta_781312,2025-01,2,0,0,0,35,175,48,2,35,223,3.5,22.3
assam,barpeta,781312,assam_barpeta_781312,2025-02,5,2,0,2,27,26,7,7,29,33,2.9,3.3
assam,barpeta,781312,assam_barpeta_781312,2025-03,1,0,0,0,7,6,4,1,7,10,0.7,1
assam,barpeta,781312,assam_barpeta_781312,2025-04,0,0,0,1,33,9,1,0,34,10,3.4,1
assam,barpeta,781312,assam_barpeta_781312,2025-05,1,1,0,1,18,2,4,2,19,6,1.9,0.6
assam,barpeta,781312,assam_barpeta_781312,2025-06,3,2,0,4,23,5,0,5,27,5,2.7,0.5
assam,barpeta,781312,assam_barpeta_781312,2025-07,1,0,0,1,39,2,3,1,40,5,4,0.5
assam,barpeta,781312,assam_barpeta_781312,2025-08,1,1,0,2,27,3,3,2,29,6,2.9,0.6
assam,barpeta,781312,assam_barpeta_781312,2025-09,1,1,0,0,29,4,2,2,29,6,2.9,0.6
assam,barpeta,781312,assam_barpeta_781312,2025-10,4,0,0,1,27,8,1,4,28,9,2.8,0.9
assam,barpeta,781312,assam_barpeta_781312,2025-11,0,0,4,2,18,6,1,4,20,7,2,0.7
assam,barpeta,781312,assam_barpeta_781312,2025-12,2,3,0,3,24,13,4,5,27,17,2.7,1.7
assam,barpeta,781313,assam_barpeta_781313,2025-01,160,70,35,60,957,1757,502,265,1017,2259,3.837735849,8.524528302
assam,barpeta,781313,assam_barpeta_781313,2025-02,7,3,2,8,97,109,25,12,105,134,8.75,11.16666667
assam,barpeta,781313,assam_barpeta_781313,2025-03,6,1,0,4,53,49,20,7,57,69,5.7,6.9
assam,barpeta,781313,assam_barpeta_781313,2025-04,38,2,0,5,76,61,22,40,81,83,2.025,2.075
assam,barpeta,781313,assam_barpeta_781313,2025-05,6,1,0,6,47,22,20,7,53,42,5.3,4.2
assam,barpeta,781313,assam_barpeta_781313,2025-06,10,0,0,2,26,29,25,10,28,54,2.8,5.4
assam,barpeta,781313,assam_barpeta_781313,2025-07,1,1,0,1,15,18,16,2,16,34,1.6,3.4
assam,barpeta,781313,assam_barpeta_781313,2025-08,11,2,0,3,156,53,32,13,159,85,12.23076923,6.538461538
assam,barpeta,781313,assam_barpeta_781313,2025-09,20,2,0,2,65,66,47,22,67,113,3.045454545,5.136363636
assam,barpeta,781313,assam_barpeta_781313,2025-10,8,4,0,1,95,44,21,12,96,65,8,5.416666667
assam,barpeta,781313,assam_barpeta_781313,2025-11,6,2,0,3,59,37,28,8,62,65,6.2,6.5
assam,barpeta,781313,assam_barpeta_781313,2025-12,34,3,0,6,88,21,23,37,94,44,2.540540541,1.189189189
assam,barpeta,781314,assam_barpeta_781314,2025-01,870,242,31,140,1574,2920,1272,1143,1714,4192,1.499562555,3.667541557
assam,barpeta,781314,assam_barpeta_781314,2025-02,17,5,0,12,111,63,17,22,123,80,5.590909091,3.636363636
assam,barpeta,781314,assam_barpeta_781314,2025-03,24,4,0,25,165,86,38,28,190,124,6.785714286,4.428571429
assam,barpeta,781314,assam_barpeta_781314,2025-04,31,8,0,10,108,149,58,39,118,207,3.025641026,5.307692308
assam,barpeta,781314,assam_barpeta_781314,2025-05,45,8,0,6,99,61,44,53,105,105,1.981132075,1.981132075
assam,barpeta,781314,assam_barpeta_781314,2025-06,36,10,6,19,128,78,33,52,147,111,2.826923077,2.134615385
assam,barpeta,781314,assam_barpeta_781314,2025-07,4,4,14,8,68,103,52,22,76,155,3.454545455,7.045454545
assam,barpeta,781314,assam_barpeta_781314,2025-08,46,9,0,11,164,100,49,55,175,149,3.181818182,2.709090909
assam,barpeta,781314,assam_barpeta_781314,2025-09,17,2,0,5,60,95,23,19,65,118,3.421052632,6.210526316
assam,barpeta,781314,assam_barpeta_781314,2025-10,15,7,0,22,176,88,28,22,198,116,9,5.272727273
assam,barpeta,781314,assam_barpeta_781314,2025-11,28,12,0,2,40,70,20,40,42,90,1.05,2.25
assam,barpeta,781314,assam_barpeta_781314,2025-12,11,5,1,11,65,68,32,17,76,100,4.470588235,5.882352941
assam,barpeta,781315,assam_barpeta_781315,2025-01,591,273,57,3,53,3646,862,921,56,4508,0.060803474,4.894679696
assam,barpeta,781315,assam_barpeta_781315,2025-02,26,5,5,6,86,41,39,36,92,80,2.555555556,2.222222222
assam,barpeta,781315,assam_barpeta_781315,2025-03,14,6,0,4,41,58,60,20,45,118,2.25,5.9
assam,barpeta,781315,assam_barpeta_781315,2025-04,6,1,0,3,107,56,48,7,110,104,11,10.4
assam,barpeta,781315,assam_barpeta_781315,2025-05,24,9,0,11,210,25,38,33,221,63,6.696969697,1.909090909
assam,barpeta,781315,assam_barpeta_781315,2025-06,16,6,0,4,93,58,60,22,97,118,4.409090909,5.363636364
assam,barpeta,781315,assam_barpeta_781315,2025-07,6,1,0,6,80,6,14,7,86,20,8.6,2
assam,barpeta,781315,assam_barpeta_781315,2025-08,13,6,0,7,100,52,61,19,107,113,5.631578947,5.947368421
assam,barpeta,781315,assam_barpeta_781315,2025-09,8,5,0,5,130,79,74,13,135,153,10.38461538,11.76923077
assam,barpeta,781315,assam_barpeta_781315,2025-10,11,10,0,11,115,73,33,21,126,106,6,5.047619048
assam,barpeta,781315,assam_barpeta_781315,2025-11,11,5,0,5,76,38,19,16,81,57,5.0625,3.5625
assam,barpeta,781315,assam_barpeta_781315,2025-12,9,2,1,5,117,33,35,12,122,68,10.16666667,5.666666667
assam,barpeta,781316,assam_barpeta_781316,2025-01,22,2,1,223,2377,3253,846,25,2600,4099,104,163.96
assam,barpeta,781316,assam_barpeta_781316,2025-02,25,5,2,11,154,127,56,32,165,183,5.15625,5.71875
assam,barpeta,781316,assam_barpeta_781316,2025-03,14,2,0,16,82,157,49,16,98,206,6.125,12.875
assam,barpeta,781316,assam_barpeta_781316,2025-04,6,2,0,11,185,114,45,8,196,159,19.6,15.9
assam,barpeta,781316,assam_barpeta_781316,2025-05,31,5,0,6,126,59,24,36,132,83,3.666666667,2.305555556
assam,barpeta,781316,assam_barpeta_781316,2025-06,25,2,0,7,83,135,35,27,90,170,3.333333333,6.296296296
assam,barpeta,781316,assam_barpeta_781316,2025-07,4,0,0,3,102,14,17,4,105,31,10.5,3.1
assam,barpeta,781316,assam_barpeta_781316,2025-08,6,1,0,9,241,175,46,7,250,221,25,22.1
assam,barpeta,781316,assam_barpeta_781316,2025-09,16,6,0,5,139,315,55,22,144,370,6.545454545,16.81818182
assam,barpeta,781316,assam_barpeta_781316,2025-10,19,4,0,10,172,243,31,23,182,274,7.913043478,11.91304348
assam,barpeta,781316,assam_barpeta_781316,2025-11,20,5,0,8,121,223,23,25,129,246,5.16,9.84
assam,barpeta,781316,assam_barpeta_781316,2025-12,10,4,0,8,161,50,33,14,169,83,12.07142857,5.928571429
assam,barpeta,781317,assam_barpeta_781317,2025-01,169,58,29,8,48,2010,623,256,56,2633,0.21875,10.28515625
assam,barpeta,781317,assam_barpeta_781317,2025-02,12,3,10,4,115,80,28,25,119,108,4.76,4.32
assam,barpeta,781317,assam_barpeta_781317,2025-03,6,4,0,2,63,28,25,10,65,53,6.5,5.3
assam,barpeta,781317,assam_barpeta_781317,2025-04,2,0,0,12,110,113,30,2,122,143,12.2,14.3
assam,barpeta,781317,assam_barpeta_781317,2025-05,6,4,0,5,112,81,12,10,117,93,11.7,9.3
assam,barpeta,781317,assam_barpeta_781317,2025-06,10,2,0,6,53,32,16,12,59,48,4.916666667,4
assam,barpeta,781317,assam_barpeta_781317,2025-07,4,3,0,2,27,163,28,7,29,191,2.9,19.1
assam,barpeta,781317,assam_barpeta_781317,2025-08,11,7,1,6,98,163,33,19,104,196,5.473684211,10.31578947
assam,barpeta,781317,assam_barpeta_781317,2025-09,16,1,0,5,95,122,54,17,100,176,5.882352941,10.35294118
assam,barpeta,781317,assam_barpeta_781317,2025-10,8,0,0,15,88,92,13,8,103,105,10.3,10.5
assam,barpeta,781317,assam_barpeta_781317,2025-11,5,1,0,0,0,52,14,6,0,66,0,6.6
assam,barpeta,781317,assam_barpeta_781317,2025-12,2,2,1,6,71,36,15,5,77,51,7.7,5.1
assam,barpeta,781318,assam_barpeta_781318,2025-01,5,1,0,3,86,1682,408,6,89,2090,8.9,209
assam,barpeta,781318,assam_barpeta_781318,2025-02,6,6,0,4,82,75,37,12,86,112,7.166666667,9.333333333
assam,barpeta,781318,assam_barpeta_781318,2025-03,3,3,0,3,42,52,25,6,45,77,4.5,7.7
assam,barpeta,781318,assam_barpeta_781318,2025-04,4,0,0,5,77,47,19,4,82,66,8.2,6.6
assam,barpeta,781318,assam_barpeta_781318,2025-05,11,1,0,7,117,56,16,12,124,72,10.33333333,6
assam,barpeta,781318,assam_barpeta_781318,2025-06,9,2,0,9,60,80,19,11,69,99,6.272727273,9
assam,barpeta,781318,assam_barpeta_781318,2025-07,2,0,0,2,32,49,10,2,34,59,3.4,5.9
assam,barpeta,781318,assam_barpeta_781318,2025-08,8,2,0,5,107,57,13,10,112,70,11.2,7
assam,barpeta,781318,assam_barpeta_781318,2025-09,5,1,0,6,67,32,9,6,73,41,7.3,4.1
assam,barpeta,781318,assam_barpeta_781318,2025-10,12,2,0,11,105,40,12,14,116,52,8.285714286,3.714285714
assam,barpeta,781318,assam_barpeta_781318,2025-11,7,0,0,0,0,15,8,7,0,23,0,2.3
assam,barpeta,781318,assam_barpeta_781318,2025-12,7,2,0,1,19,28,20,9,20,48,2,4.8
assam,barpeta,781319,assam_barpeta_781319,2025-01,25,7,0,290,2953,2470,1149,32,3243,3619,101.34375,113.09375
assam,barpeta,781319,assam_barpeta_781319,2025-02,44,15,0,6,119,89,36,59,125,125,2.118644068,2.118644068
assam,barpeta,781319,assam_barpeta_781319,2025-03,22,3,0,8,144,68,51,25,152,119,6.08,4.76
assam,barpeta,781319,assam_barpeta_781319,2025-04,24,7,0,10,162,254,110,31,172,364,5.548387097,11.74193548
assam,barpeta,781319,assam_barpeta_781319,2025-05,30,6,0,14,157,174,107,36,171,281,4.75,7.805555556
assam,barpeta,781319,assam_barpeta_781319,2025-06,25,8,0,12,76,84,84,33,88,168,2.666666667,5.090909091
assam,barpeta,781319,assam_barpeta_781319,2025-07,7,0,0,8,104,95,53,7,112,148,11.2,14.8
